"거래일자","품목명","반입량(KG)","품목코드","전월반입량(KG)","전월반입량증감률(%)","전년반입량(KG)","전년반입량증감률(%)","평년반입량(KG)","평년반입량증감률(%)"
"20230802","상추","56000","100500","null","0.0","57000","1.8","71500","27.7"
"20230801","상추","52000","100500","76000","46.2","64000","23.1","66333","27.6"
"20230731","상추","52000","100500","72000","38.5","null","0.0","76250","46.6"
"20230729","상추","54000","100500","72000","33.3","70000","29.6","68000","25.9"
"20230728","상추","48000","100500","69000","43.8","57000","18.8","71000","47.9"
"20230727","상추","37000","100500","80000","116.2","58000","56.8","70800","91.4"
"20230726","상추","35000","100500","113000","222.9","62000","77.1","74000","111.4"
"20230725","상추","38000","100500","null","0.0","70000","84.2","78250","105.9"
"20230724","상추","45000","100500","96000","113.3","null","0.0","80000","77.8"
"20230722","상추","35000","100500","65000","85.7","44000","25.7","67500","92.9"
"20230721","상추","34000","100500","82000","141.2","50000","47.1","60750","78.7"
"20230720","상추","41000","100500","92000","124.4","53000","29.3","74800","82.4"
"20230719","상추","46000","100500","100000","117.4","55000","19.6","72750","58.2"
"20230718","상추","43000","100500","null","0.0","67000","55.8","73250","70.3"
"20230717","상추","45000","100500","85000","88.9","null","0.0","79500","76.7"
"20230715","상추","59000","100500","88000","49.2","48000","-18.6","71750","21.6"
"20230714","상추","61000","100500","90000","47.5","46000","-24.6","68750","12.7"
"20230713","상추","66000","100500","95000","43.9","49000","-25.8","76600","16.1"
"20230712","상추","68000","100500","104000","52.9","53000","-22.1","76500","12.5"
"20230711","상추","69000","100500","null","0.0","68000","-1.4","73750","6.9"
"20230710","상추","79000","100500","94000","19.0","null","0.0","76250","-3.5"
"20230708","상추","70000","100500","80000","14.3","50000","-28.6","69000","-1.4"
"20230707","상추","59000","100500","75000","27.1","48000","-18.6","70500","19.5"
"20230706","상추","55000","100500","83000","50.9","49000","-10.9","72600","32.0"
"20230705","상추","62000","100500","109000","75.8","52000","-16.1","77250","24.6"
"20230704","상추","69000","100500","null","0.0","66000","-4.3","73750","6.9"
"20230703","상추","76000","100500","100000","31.6","null","0.0","79000","3.9"
"20230701","상추","76000","100500","82000","7.9","52000","-31.6","74750","-1.6"
"20230630","상추","72000","100500","83000","15.3","58000","-19.4","77250","7.3"
"20230629","상추","72000","100500","92000","27.8","59000","-18.1","89800","24.7"
"20230628","상추","69000","100500","null","0.0","63000","-8.7","83250","20.7"
"20230627","상추","80000","100500","112000","40.0","91000","13.8","84500","5.6"
"20230626","상추","113000","100500","108000","-4.4","null","0.0","79500","-29.6"
"20230624","상추","96000","100500","108000","12.5","71000","-26.0","81250","-15.4"
"20230623","상추","73000","100500","124000","69.9","71000","-2.7","81500","11.6"
"20230622","상추","65000","100500","135000","107.7","78000","20.0","88400","36.0"
"20230621","상추","82000","100500","null","0.0","84000","2.4","87500","6.7"
"20230620","상추","92000","100500","108000","17.4","101000","9.8","85250","-7.3"
"20230619","상추","100000","100500","101000","1.0","null","0.0","83000","-17.0"
"20230617","상추","85000","100500","113000","32.9","74000","-12.9","86500","1.8"
"20230616","상추","80000","100500","109000","36.3","61000","-23.8","80500","0.6"
"20230615","상추","88000","100500","115000","30.7","79000","-10.2","88000","0.0"
"20230614","상추","90000","100500","null","0.0","81000","-10.0","88750","-1.4"
"20230613","상추","95000","100500","108000","13.7","109000","14.7","91750","-3.4"
"20230612","상추","104000","100500","98000","-5.8","null","0.0","84000","-19.2"
"20230610","상추","94000","100500","96000","2.1","90000","-4.3","92750","-1.3"
"20230609","상추","87000","100500","100000","14.9","90000","3.4","89000","2.3"
"20230608","상추","80000","100500","148000","85.0","89000","11.3","87000","8.8"
"20230607","상추","75000","100500","null","0.0","79000","5.3","89500","19.3"
"20230606","상추","83000","100500","125000","50.6","99000","19.3","96750","16.6"
"20230605","상추","109000","100500","114000","4.6","null","0.0","91250","-16.3"
"20230603","상추","100000","100500","93000","-7.0","91000","-9.0","95750","-4.3"
"20230602","상추","87000","100500","105000","20.7","91000","4.6","94500","8.6"
"20230429","상추","107000","100500","104000","-2.8","113000","5.6","103000","-3.7"
"20230428","상추","104000","100500","107000","2.9","109000","4.8","110500","6.3"
"20230427","상추","103000","100500","127000","23.3","109000","5.8","110000","6.8"
"20230426","상추","100000","100500","null","0.0","105000","5.0","109250","9.3"
"20230425","상추","106000","100500","113000","6.6","130000","22.6","112750","6.4"
"20230424","상추","127000","100500","100000","-21.3","null","0.0","104750","-17.5"
"20230422","상추","118000","100500","89000","-24.6","109000","-7.6","107000","-9.3"
"20230421","상추","109000","100500","92000","-15.6","104000","-4.6","110250","1.1"
"20230420","상추","112000","100500","111000","-0.9","109000","-2.7","115200","2.9"
"20230419","상추","104000","100500","null","0.0","100000","-3.8","105250","1.2"
"20230418","상추","110000","100500","102000","-7.3","null","0.0","107000","-2.7"
"20230417","상추","125000","100500","101000","-19.2","null","0.0","104500","-16.4"
"20230415","상추","112000","100500","99000","-11.6","112000","0.0","107500","-4.0"
"20230414","상추","102000","100500","101000","-1.0","103000","1.0","108500","6.4"
"20230413","상추","98000","100500","118000","20.4","100000","2.0","107200","9.4"
"20230412","상추","100000","100500","null","0.0","106000","6.0","111600","11.6"
"20230411","상추","102000","100500","106000","3.9","124000","21.6","106750","4.7"
"20230410","상추","117000","100500","94000","-19.7","null","0.0","106750","-8.8"
"20230408","상추","121000","100500","91000","-24.8","98000","-19.0","102500","-15.3"
"20230407","상추","118000","100500","83000","-29.7","90000","-23.7","97000","-17.8"
"20230406","상추","109000","100500","103000","-5.5","84000","-22.9","103800","-4.8"
"20230405","상추","114000","100500","null","0.0","86000","-24.6","103250","-9.4"
"20230404","상추","110000","100500","98000","-10.9","121000","10.0","107000","-2.7"
"20230403","상추","115000","100500","91000","-20.9","null","0.0","103000","-10.4"
"20230401","상추","109000","100500","73000","-33.0","91000","-16.5","100750","-7.6"
"20230331","상추","103000","100500","72000","-30.1","83000","-19.4","109750","6.6"
"20230330","상추","102000","100500","72000","-29.4","87000","-14.7","112000","9.8"
"20230329","상추","104000","100500","72000","-30.8","88000","-15.4","104000","0.0"
"20230328","상추","107000","100500","72000","-32.7","109000","1.9","103000","-3.7"
"20230327","상추","127000","100500","90000","-29.1","null","0.0","98750","-22.2"
"20230325","상추","113000","100500","82000","-27.4","87000","-23.0","96000","-15.0"
"20230324","상추","100000","100500","72000","-28.0","86000","-14.0","94750","-5.3"
"20230323","상추","87000","100500","72000","-17.2","88000","1.1","100000","14.9"
"20230322","상추","89000","100500","74000","-16.9","91000","2.2","102500","15.2"
"20230321","상추","92000","100500","80000","-13.0","127000","38.0","104250","13.3"
"20230320","상추","111000","100500","86000","-22.5","null","0.0","98250","-11.5"
"20230318","상추","102000","100500","84000","-17.6","86000","-15.7","91000","-10.8"
"20230317","상추","101000","100500","73000","-27.7","89000","-11.9","98500","-2.5"
"20230316","상추","99000","100500","71000","-28.3","96000","-3.0","102600","3.6"
"20230315","상추","99000","100500","72000","-27.3","107000","8.1","105750","6.8"
"20230314","상추","101000","100500","74000","-26.7","122000","20.8","102750","1.7"
"20230313","상추","118000","100500","90000","-23.7","null","0.0","97000","-17.8"
"20230311","상추","106000","100500","78000","-26.4","null","0.0","93333","-12.0"
"20230310","상추","94000","100500","73000","-22.3","91000","-3.2","94000","0.0"
"20230309","상추","89000","100500","72000","-19.1","96000","7.9","99600","11.9"
"20230308","상추","91000","100500","68000","-25.3","100000","9.9","101250","11.3"
"20230307","상추","83000","100500","63000","-24.1","136000","63.9","102250","23.2"
"20230306","상추","103000","100500","74000","-28.2","null","0.0","88250","-14.3"
"20230304","상추","98000","100500","70000","-28.6","95000","-3.1","95500","-2.6"
"20230303","상추","91000","100500","62000","-31.9","93000","2.2","89750","-1.4"
"20230302","상추","81000","100500","61000","-24.7","89000","9.9","97400","20.2"
"20230301","상추","73000","100500","62000","-15.1","87000","19.2","79000","8.2"
"20230228","상추","72000","100500","70000","-2.8","100000","38.9","90750","26.0"
"20230227","상추","90000","100500","56000","-37.8","null","0.0","86500","-3.9"
"20230225","상추","82000","100500","57000","-30.5","79000","-3.7","82750","0.9"
"20230224","상추","72000","100500","null","0.0","73000","1.4","83500","16.0"
"20230223","상추","72000","100500","null","0.0","78000","8.3","79500","10.4"
"20230222","상추","74000","100500","null","0.0","79000","6.8","82200","11.1"
"20230221","상추","80000","100500","51000","-36.3","106000","32.5","86250","7.8"
"20230220","상추","86000","100500","86000","0.0","null","0.0","76250","-11.3"
"20230218","상추","84000","100500","79000","-6.0","82000","-2.4","81500","-3.0"
"20230217","상추","73000","100500","81000","11.0","80000","9.6","85000","16.4"
"20230216","상추","71000","100500","105000","47.9","80000","12.7","81667","15.0"
"20230215","상추","72000","100500","null","0.0","75000","4.2","78200","8.6"
"20230214","상추","74000","100500","84000","13.5","90000","21.6","84250","13.9"
"20230213","상추","90000","100500","68000","-24.4","null","0.0","79000","-12.2"
"20230211","상추","78000","100500","65000","-16.7","73000","-6.4","79750","2.2"
"20230210","상추","73000","100500","67000","-8.2","70000","-4.1","80750","10.6"
"20230209","상추","72000","100500","84000","16.7","76000","5.6","81750","13.5"
"20230208","상추","68000","100500","null","0.0","86000","26.5","86800","27.6"
"20230207","상추","63000","100500","76000","20.6","130000","106.3","87000","38.1"
"20230206","상추","74000","100500","74000","0.0","null","0.0","72667","-1.8"
"20230204","상추","70000","100500","73000","4.3","101000","44.3","87000","24.3"
"20230203","상추","62000","100500","75000","21.0","null","0.0","81000","30.6"
"20230202","상추","61000","100500","null","0.0","null","0.0","86333","41.5"
"20230201","상추","62000","100500","null","0.0","null","0.0","85500","37.9"
"20230131","상추","62000","100500","77000","24.2","null","0.0","82000","32.3"
"20230130","상추","87000","100500","78000","-10.3","null","0.0","75000","-13.8"
"20230128","상추","70000","100500","71000","1.4","94000","34.3","85500","22.1"
"20230127","상추","56000","100500","60000","7.1","89000","58.9","72667","29.8"
"20230126","상추","50000","100500","62000","24.0","86000","72.0","76250","52.5"
"20230125","상추","57000","100500","null","0.0","81000","42.1","76000","33.3"
"20230121","상추","51000","100500","67000","31.4","76000","49.0","82250","61.3"
"20230120","상추","86000","100500","59000","-31.4","73000","-15.1","81250","-5.5"
"20230119","상추","80000","100500","72000","-10.0","77000","-3.8","78750","-1.6"
"20230118","상추","79000","100500","null","0.0","70000","-11.4","79600","0.8"
"20230117","상추","81000","100500","77000","-4.9","86000","6.2","76500","-5.6"
"20230116","상추","105000","100500","72000","-31.4","null","0.0","72750","-30.7"
"20230114","상추","84000","100500","75000","-10.7","77000","-8.3","72500","-13.7"
"20230113","상추","68000","100500","77000","13.2","75000","10.3","68000","0.0"
"20230112","상추","63000","100500","79000","25.4","77000","22.2","69250","9.9"
"20230111","상추","65000","100500","null","0.0","72000","10.8","64500","-0.8"
"20230110","상추","67000","100500","72000","7.5","88000","31.3","75750","13.1"
"20230109","상추","84000","100500","70000","-16.7","null","0.0","68500","-18.5"
"20230107","상추","76000","100500","70000","-7.9","74000","-2.6","84500","11.2"
"20230106","상추","74000","100500","63000","-14.9","71000","-4.1","83500","12.8"
"20230105","상추","72000","100500","64000","-11.1","73000","1.4","81000","12.5"
"20230104","상추","73000","100500","null","0.0","72000","-1.4","83400","14.2"
"20230103","상추","75000","100500","64000","-14.7","79000","5.3","97000","29.3"
"20221231","상추","77000","100500","80000","3.9","101000","31.2","107750","39.9"
"20221230","상추","78000","100500","80000","2.6","88000","12.8","103250","32.4"
"20221229","상추","74000","100500","71000","-4.1","67000","-9.5","88750","19.9"
"20221228","상추","71000","100500","74000","4.2","61000","-14.1","82600","16.3"
"20221227","상추","60000","100500","null","0.0","71000","18.3","75500","25.8"
"20221226","상추","62000","100500","91000","46.8","null","0.0","74750","20.6"
"20221224","상추","75000","100500","87000","16.0","80000","6.7","79250","5.7"
"20221223","상추","77000","100500","81000","5.2","79000","2.6","83250","8.1"
"20221222","상추","69000","100500","70000","1.4","77000","11.6","79500","15.2"
"20221221","상추","67000","100500","72000","7.5","68000","1.5","80600","20.3"
"20221220","상추","59000","100500","null","0.0","73000","23.7","78250","32.6"
"20221219","상추","72000","100500","74000","2.8","null","0.0","72500","0.7"
"20221217","상추","77000","100500","83000","7.8","76000","-1.3","68750","-10.7"
"20221216","상추","72000","100500","84000","16.7","41000","-43.1","64250","-10.8"
"20221215","상추","71000","100500","85000","19.7","66000","-7.0","67250","-5.3"
"20221214","상추","75000","100500","97000","29.3","46000","-38.7","67800","-9.6"
"20221213","상추","77000","100500","null","0.0","87000","13.0","71250","-7.5"
"20221212","상추","79000","100500","89000","12.7","87000","10.1","72600","-8.1"
"20221210","상추","72000","100500","92000","27.8","77000","6.9","70000","-2.8"
"20221209","상추","70000","100500","85000","21.4","72000","2.9","71667","2.4"
"20221208","상추","71000","100500","81000","14.1","75000","5.6","74000","4.2"
"20221207","상추","70000","100500","84000","20.0","74000","5.7","72200","3.1"
"20221206","상추","63000","100500","null","0.0","84000","33.3","74000","17.5"
"20221205","상추","64000","100500","89000","39.1","null","0.0","70000","9.4"
"20221203","상추","64000","100500","92000","43.8","64000","0.0","69250","8.2"
"20221202","상추","63000","100500","99000","57.1","68000","7.9","73000","15.9"
"20221201","상추","74000","100500","97000","31.1","61000","-17.6","67250","-9.1"
"20221130","상추","80000","100500","null","0.0","63000","-21.3","71200","-11.0"
"20221129","상추","71000","100500","106000","49.3","69000","-2.8","73250","3.2"
"20221128","상추","74000","100500","89000","20.3","null","0.0","73250","-1.0"
"20221126","상추","91000","100500","95000","4.4","74000","-18.7","74500","-18.1"
"20221125","상추","90000","100500","87000","-3.3","71000","-21.1","72000","-20.0"
"20221124","상추","87000","100500","93000","6.9","75000","-13.8","68500","-21.3"
"20221123","상추","81000","100500","null","0.0","78000","-3.7","68200","-15.8"
"20221122","상추","70000","100500","92000","31.4","94000","34.3","72000","2.9"
"20221121","상추","72000","100500","91000","26.4","null","0.0","70000","-2.8"
"20221119","상추","74000","100500","87000","17.6","72000","-2.7","79500","7.4"
"20221118","상추","80000","100500","90000","12.5","70000","-12.5","80000","0.0"
"20221117","상추","83000","100500","110000","32.5","71000","-14.5","76250","-8.1"
"20221116","상추","84000","100500","null","0.0","70000","-16.7","79400","-5.5"
"20221115","상추","85000","100500","88000","3.5","80000","-5.9","77750","-8.5"
"20221114","상추","97000","100500","91000","-6.2","null","0.0","78500","-19.1"
"20221112","상추","89000","100500","94000","5.6","75000","-15.7","77000","-13.5"
"20221111","상추","89000","100500","82000","-7.9","75000","-15.7","79750","-10.4"
"20221110","상추","92000","100500","99000","7.6","83000","-9.8","86000","-6.5"
"20221109","상추","85000","100500","null","0.0","83000","-2.4","89200","4.9"
"20221108","상추","81000","100500","96000","18.5","98000","21.0","89750","10.8"
"20221107","상추","84000","100500","104000","23.8","null","0.0","87250","3.9"
"20221105","상추","89000","100500","90000","1.1","89000","0.0","84000","-5.6"
"20221104","상추","85000","100500","81000","-4.7","81000","-4.7","89000","4.7"
"20221103","상추","92000","100500","114000","23.9","83000","-9.8","92000","0.0"
"20221102","상추","99000","100500","null","0.0","76000","-23.2","89200","-9.9"
"20221101","상추","97000","100500","96000","-1.0","89000","-8.2","84500","-12.9"
"20221031","상추","109000","100500","101000","-7.3","null","0.0","85250","-21.8"
"20221029","상추","106000","100500","96000","-9.4","74000","-30.2","83250","-21.5"
"20221028","상추","89000","100500","90000","1.1","66000","-25.8","86500","-2.8"
"20221027","상추","88000","100500","85000","-3.4","62000","-29.5","87250","-0.9"
"20221026","상추","95000","100500","91000","-4.2","69000","-27.4","90400","-4.8"
"20221025","상추","87000","100500","null","0.0","79000","-9.2","88500","1.7"
"20221024","상추","93000","100500","84000","-9.7","null","0.0","87750","-5.6"
"20221022","상추","92000","100500","78000","-15.2","63000","-31.5","84250","-8.4"
"20221021","상추","91000","100500","null","0.0","56000","-38.5","88750","-2.5"
"20221020","상추","85000","100500","77000","-9.4","63000","-25.9","88000","3.5"
"20221019","상추","87000","100500","90000","3.4","65000","-25.3","81200","-6.7"
"20221018","상추","90000","100500","null","0.0","85000","-5.6","78500","-12.8"
"20221017","상추","110000","100500","84000","-23.6","null","0.0","76750","-30.2"
"20221015","상추","88000","100500","94000","6.8","70000","-20.5","81750","-7.1"
"20221014","상추","91000","100500","83000","-8.8","66000","-27.5","84000","-7.7"
"20221013","상추","91000","100500","73000","-19.8","67000","-26.4","81250","-10.7"
"20221012","상추","94000","100500","null","0.0","69000","-26.6","78000","-17.0"
"20221011","상추","82000","100500","null","0.0","109000","32.9","85000","3.7"
"20221010","상추","99000","100500","null","0.0","null","0.0","91250","-7.8"
"20221008","상추","96000","100500","90000","-6.3","73000","-24.0","82250","-14.3"
"20221007","상추","104000","100500","72000","-30.8","63000","-39.4","83250","-20.0"
"20221006","상추","102000","100500","53000","-48.0","77000","-24.5","84000","-17.6"
"20221005","상추","90000","100500","88000","-2.2","82000","-8.9","70000","-22.2"
"20221004","상추","81000","100500","null","0.0","88000","8.6","76667","-5.3"
"20221003","상추","114000","100500","71000","-37.7","null","0.0","73667","-35.4"
"20221001","상추","96000","100500","58000","-39.6","81000","-15.6","85000","-11.5"
"20220930","상추","101000","100500","57000","-43.6","72000","-28.7","88000","-12.9"
"20220929","상추","96000","100500","65000","-32.3","73000","-24.0","92000","-4.2"
"20220928","상추","90000","100500","null","0.0","83000","-7.8","95600","6.2"
"20220927","상추","85000","100500","64000","-24.7","114000","34.1","91750","7.9"
"20220926","상추","91000","100500","53000","-41.8","null","0.0","89667","-1.5"
"20220924","상추","84000","100500","50000","-40.5","146000","73.8","99333","18.3"
"20220923","상추","87000","100500","52000","-40.2","null","0.0","90000","3.4"
"20220922","상추","78000","100500","59000","-24.4","null","0.0","75000","-3.8"
"20220920","상추","77000","100500","48000","-37.7","null","0.0","73333","-4.8"
"20220919","상추","90000","100500","47000","-47.8","null","0.0","67500","-25.0"
"20220917","상추","84000","100500","44000","-47.6","84000","0.0","75500","-10.1"
"20220916","상추","93000","100500","45000","-51.6","70000","-24.7","72750","-21.8"
"20220915","상추","94000","100500","59000","-37.2","63000","-33.0","72250","-23.1"
"20220914","상추","83000","100500","null","0.0","67000","-19.3","69000","-16.9"
"20220913","상추","73000","100500","66000","-9.6","82000","12.3","72333","-0.9"
"20220909","상추","64000","100500","58000","-9.4","53000","-17.2","73250","14.5"
"20220908","상추","90000","100500","83000","-7.8","50000","-44.4","61500","-31.7"
"20220907","상추","72000","100500","null","0.0","59000","-18.1","66400","-7.8"
"20220906","상추","53000","100500","null","0.0","80000","50.9","66750","25.9"
"20220905","상추","88000","100500","86000","-2.3","null","0.0","65000","-26.1"
"20220903","상추","71000","100500","63000","-11.3","50000","-29.6","60250","-15.1"
"20220902","상추","64000","100500","57000","-10.9","47000","-26.6","66000","3.1"
"20220901","상추","58000","100500","64000","10.3","53000","-8.6","54750","-5.6"
"20220831","상추","57000","100500","null","0.0","48000","-15.8","65600","15.1"
"20220830","상추","57000","100500","77000","35.1","69000","21.1","66500","16.7"
"20220829","상추","65000","100500","70000","7.7","null","0.0","70000","7.7"
"20220827","상추","64000","100500","58000","-9.4","54000","-15.6","68750","7.4"
"20220826","상추","53000","100500","62000","17.0","56000","5.7","68500","29.2"
"20220825","상추","46000","100500","70000","52.2","62000","34.8","60000","30.4"
"20220824","상추","50000","100500","null","0.0","67000","34.0","66200","32.4"
"20220823","상추","52000","100500","55000","5.8","81000","55.8","67250","29.3"
"20220822","상추","59000","100500","44000","-25.4","null","0.0","62000","5.1"
"20220820","상추","48000","100500","53000","10.4","59000","22.9","64500","34.4"
"20220819","상추","47000","100500","55000","17.0","52000","10.6","61250","30.3"
"20220818","상추","42000","100500","67000","59.5","53000","26.2","53750","28.0"
"20220817","상추","44000","100500","null","0.0","61000","38.6","58600","33.2"
"20220816","상추","45000","100500","60000","33.3","73000","62.2","63500","41.1"
"20220815","상추","59000","100500","48000","-18.6","null","0.0","58500","-0.8"
"20220813","상추","66000","100500","49000","-25.8","58000","-12.1","65750","-0.4"
"20220812","상추","59000","100500","53000","-10.2","49000","-16.9","61750","4.7"
"20220811","상추","54000","100500","68000","25.9","53000","-1.9","60500","12.0"
"20220810","상추","55000","100500","null","0.0","61000","10.9","67200","22.2"
"20220809","상추","58000","100500","53000","-8.6","81000","39.7","68250","17.7"
"20220808","상추","83000","100500","50000","-39.8","null","0.0","64250","-22.6"
"20220805","상추","86000","100500","52000","-39.5","78000","-9.3","69667","-19.0"
"20220804","상추","69000","100500","66000","-4.3","73000","5.8","71667","3.9"
"20220803","상추","63000","100500","null","0.0","67000","6.3","74500","18.3"
"20220802","상추","57000","100500","57000","0.0","79000","38.6","69750","22.4"
"20220801","상추","64000","100500","52000","-18.8","null","0.0","63000","-1.6"
"20220730","상추","77000","100500","58000","-24.7","63000","-18.2","74750","-2.9"
"20220729","상추","70000","100500","59000","-15.7","57000","-18.6","63750","-8.9"
"20220728","상추","57000","100500","63000","10.5","62000","8.8","68750","20.6"
"20220727","상추","58000","100500","91000","56.9","71000","22.4","70600","21.7"
"20220726","상추","62000","100500","null","0.0","85000","37.1","72000","16.1"
"20220725","상추","70000","100500","72000","2.9","null","0.0","74750","6.8"
"20220723","상추","55000","100500","71000","29.1","67000","21.8","76250","38.6"
"20220722","상추","44000","100500","78000","77.3","62000","40.9","74000","68.2"
"20220721","상추","50000","100500","84000","68.0","64000","28.0","63250","26.5"
"20220720","상추","53000","100500","101000","90.6","68000","28.3","75200","41.9"
"20220719","상추","55000","100500","null","0.0","79000","43.6","72750","32.3"
"20220718","상추","67000","100500","100000","49.3","null","0.0","72000","7.5"
"20220716","상추","60000","100500","61000","1.7","55000","-8.3","78750","31.3"
"20220715","상추","48000","100500","79000","64.6","53000","10.4","74500","55.2"
"20220714","상추","46000","100500","81000","76.1","58000","26.1","71250","54.9"
"20220713","상추","49000","100500","109000","122.4","62000","26.5","77200","57.6"
"20220712","상추","53000","100500","null","0.0","84000","58.5","77000","45.3"
"20220711","상추","68000","100500","100000","47.1","null","0.0","72000","5.9"
"20220709","상추","53000","100500","90000","69.8","68000","28.3","76250","43.9"
"20220708","상추","50000","100500","89000","78.0","74000","48.0","75250","50.5"
"20220707","상추","48000","100500","79000","64.6","83000","72.9","78500","63.5"
"20220706","상추","49000","100500","99000","102.0","79000","61.2","78400","60.0"
"20220705","상추","52000","100500","null","0.0","94000","80.8","82250","58.2"
"20220704","상추","66000","100500","100000","51.5","null","0.0","76500","15.9"
"20220702","상추","57000","100500","91000","59.6","81000","42.1","78000","36.8"
"20220701","상추","52000","100500","93000","78.8","78000","50.0","88000","69.2"
"20220630","상추","58000","100500","108000","86.2","81000","39.7","86750","49.6"
"20220629","상추","59000","100500","null","0.0","87000","47.5","96400","63.4"
"20220628","상추","63000","100500","97000","54.0","105000","66.7","91750","45.6"
"20220627","상추","91000","100500","93000","2.2","null","0.0","84000","-7.7"
"20220625","상추","72000","100500","110000","52.8","77000","6.9","83500","16.0"
"20220624","상추","71000","100500","108000","52.1","79000","11.3","89500","26.1"
"20220623","상추","71000","100500","100000","40.8","80000","12.7","87250","22.9"
"20220622","상추","78000","100500","null","0.0","77000","-1.3","90400","15.9"
"20220621","상추","84000","100500","100000","19.0","104000","23.8","90500","7.7"
"20220620","상추","101000","100500","99000","-2.0","null","0.0","85000","-15.8"
"20220618","상추","100000","100500","93000","-7.0","77000","-23.0","88000","-12.0"
"20220617","상추","74000","100500","95000","28.4","81000","9.5","94250","27.4"
"20220616","상추","61000","100500","127000","108.2","81000","32.8","88000","44.3"
"20220615","상추","79000","100500","null","0.0","89000","12.7","89400","13.2"
"20220614","상추","81000","100500","118000","45.7","101000","24.7","92250","13.9"
"20220613","상추","109000","100500","101000","-7.3","null","0.0","90000","-17.4"
"20220611","상추","100000","100500","100000","0.0","78000","-22.0","86000","-14.0"
"20220610","상추","90000","100500","102000","13.3","81000","-10.0","99250","10.3"
"20220609","상추","90000","100500","131000","45.6","75000","-16.7","87750","-2.5"
"20220608","상추","89000","100500","null","0.0","77000","-13.5","82400","-7.4"
"20220607","상추","79000","100500","120000","51.9","107000","35.4","92500","17.1"
"20220606","상추","99000","100500","111000","12.1","null","0.0","97250","-1.8"
"20220604","상추","100000","100500","92000","-8.0","77000","-23.0","94750","-5.3"
"20220603","상추","91000","100500","94000","3.3","78000","-14.3","97750","7.4"
"20220602","상추","91000","100500","130000","42.9","71000","-22.0","93000","2.2"
"20220601","상추","93000","100500","null","0.0","69000","-25.8","96000","3.2"
"20220531","상추","77000","100500","119000","54.5","101000","31.2","97500","26.6"
"20220530","상추","108000","100500","119000","10.2","null","0.0","97500","-9.7"
"20220528","상추","97000","100500","109000","12.4","70000","-27.8","86500","-10.8"
"20220527","상추","93000","100500","109000","17.2","76000","-18.3","104250","12.1"
"20220526","상추","106000","100500","105000","-0.9","68000","-35.8","95750","-9.7"
"20220525","상추","110000","100500","130000","18.2","85000","-22.7","94000","-14.5"
"20220524","상추","108000","100500","null","0.0","110000","1.9","99000","-8.3"
"20220523","상추","100000","100500","111000","11.0","null","0.0","99000","-1.0"
"20220521","상추","100000","100500","104000","4.0","77000","-23.0","92750","-7.3"
"20220520","상추","99000","100500","109000","10.1","89000","-10.1","98250","-0.8"
"20220519","상추","95000","100500","100000","5.3","85000","-10.5","92750","-2.4"
"20220518","상추","93000","100500","null","0.0","84000","-9.7","98000","5.4"
"20220517","상추","95000","100500","null","0.0","114000","20.0","99000","4.2"
"20220516","상추","127000","100500","121000","-4.7","null","0.0","99750","-21.5"
"20220514","상추","118000","100500","103000","-12.7","93000","-21.2","99750","-15.5"
"20220513","상추","101000","100500","100000","-1.0","94000","-6.9","109250","8.2"
"20220512","상추","97000","100500","106000","9.3","95000","-2.1","109000","12.4"
"20220511","상추","100000","100500","124000","24.0","91000","-9.0","105400","5.4"
"20220510","상추","102000","100500","null","0.0","123000","20.6","107000","4.9"
"20220509","상추","131000","100500","110000","-16.0","null","0.0","102750","-21.6"
"20220507","상추","120000","100500","90000","-25.0","98000","-18.3","106500","-11.3"
"20220506","상추","111000","100500","84000","-24.3","94000","-15.3","115250","3.8"
"20220504","상추","92000","100500","121000","31.5","99000","7.6","117000","27.2"
"20220503","상추","94000","100500","null","0.0","128000","36.2","109500","16.5"
"20220502","상추","130000","100500","105000","-19.2","null","0.0","107500","-17.3"
"20220430","상추","119000","100500","87000","-26.9","95000","-20.2","107750","-9.5"
"20220429","상추","113000","100500","88000","-22.1","69000","-38.9","107250","-5.1"
"20220428","상추","109000","100500","109000","0.0","104000","-4.6","111750","2.5"
"20220427","상추","109000","100500","null","0.0","107000","-1.8","109600","0.6"
"20220426","상추","105000","100500","95000","-9.5","136000","29.5","107000","1.9"
"20220425","상추","130000","100500","87000","-33.1","null","0.0","105500","-18.8"
"20220423","상추","111000","100500","88000","-20.7","101000","-9.0","109750","-1.1"
"20220422","상추","109000","100500","91000","-16.5","88000","-19.3","105250","-3.4"
"20220421","상추","104000","100500","127000","22.1","88000","-15.4","108250","4.1"
"20220420","상추","109000","100500","null","0.0","93000","-14.7","114200","4.8"
"20220419","상추","100000","100500","107000","7.0","129000","29.0","107000","7.0"
"20220416","상추","121000","100500","96000","-20.7","97000","-19.8","106750","-11.8"
"20220415","상추","112000","100500","107000","-4.5","103000","-8.0","108500","-3.1"
"20220414","상추","103000","100500","122000","18.4","112000","8.7","110250","7.0"
"20220413","상추","100000","100500","null","0.0","98000","-2.0","108800","8.8"
"20220412","상추","106000","100500","111000","4.7","127000","19.8","112000","5.7"
"20220411","상추","124000","100500","null","0.0","null","0.0","103500","-16.5"
"20220409","상추","110000","100500","96000","-12.7","102000","-7.3","109500","-0.5"
"20220408","상추","98000","100500","100000","2.0","95000","-3.1","109000","11.2"
"20220407","상추","90000","100500","136000","51.1","98000","8.9","102000","13.3"
