YYYYMMSOON,품목코드 ,품목명,품종코드 ,품종명,등급명,유통단계별 무게 ,유통단계별 단위 ,평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
201810하순,245,양파,0,양파,중품,kg,15,6834,0,7600,15386,13706.3333333333
201810하순,245,양파,0,양파,상품,kg,15,10434,0,11350,18771,16034.6666666666
201810하순,246,파,2,쪽파,상품,kg,1,3273,0,4067,2200,2094.66666666666
201810하순,246,파,2,쪽파,중품,kg,1,2813,0,3500,1771,1704.0
201810하순,246,파,0,대파,상품,kg,1,2040,0,2800,1640,1540.33333333333
201810하순,246,파,0,대파,중품,kg,1,1643,0,2273,1243,1222.0
201811상순,152,감자,1,수미,상품,kg,20,48114,0,45400,41200,24225.3333333333
201811상순,152,감자,1,수미,중품,kg,20,40514,0,37600,36200,20836.6666666666
201811상순,241,건고추,2,양건,상품,kg,30,698029,0,754850,785000,477333.333333333
201811상순,241,건고추,2,양건,중품,kg,30,638314,0,668867,740000,427333.333333333
201811상순,241,건고추,0,화건,중품,kg,30,528743,0,541250,615625,349333.333333333
201811상순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,110000,0,105000,0,0.0
201811상순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,104714,0,101200,0,0.0
201811상순,231,무,3,가을,상품,kg,20,10143,0,0,8600,9147.66666666666
201811상순,231,무,3,가을,중품,kg,20,7456,0,0,6450,7247.66666666666
201811상순,231,무,2,고랭지,중품,kg,20,6600,0,14933,0,0.0
201811상순,231,무,2,고랭지,상품,kg,20,10200,0,18867,0,0.0
201811상순,412,배,1,신고,상품,kg,15,38943,0,40167,33950,34327.6666666666
201811상순,412,배,1,신고,중품,kg,15,33743,0,34567,28750,28602.6666666666
201811상순,211,배추,3,가을,상품,kg,10,8071,0,0,5655,4674.0
201811상순,211,배추,3,가을,중품,kg,10,5995,0,0,4655,3674.0
201811상순,211,배추,2,여름(고랭지),중품,kg,10,5900,0,7400,0,0.0
201811상순,211,배추,2,여름(고랭지),상품,kg,10,7900,0,9667,0,0.0
201811상순,411,사과,5,후지,상품,kg,10,36829,0,0,34525,36870.3333333333
201811상순,411,사과,5,후지,중품,kg,10,32314,0,0,29725,32114.6666666666
201811상순,214,상추,1,적,중품,kg,4,9714,0,22820,10625,14003.3333333333
201811상순,214,상추,2,청,중품,kg,4,7971,0,19467,9075,10945.6666666666
201811상순,214,상추,1,적,상품,kg,4,14229,0,27433,14175,17644.0
201811상순,214,상추,2,청,상품,kg,4,11714,0,24233,11825,13905.0
201811상순,245,양파,0,양파,중품,kg,15,7200,0,7525,15319,13883.3333333333
201811상순,245,양파,0,양파,상품,kg,15,10800,0,11150,18769,16233.3333333333
201811상순,246,파,2,쪽파,상품,kg,1,3300,0,3727,2355,2127.33333333333
201811상순,246,파,2,쪽파,중품,kg,1,2840,0,3230,1915,1725.33333333333
201811상순,246,파,0,대파,중품,kg,1,1597,0,2240,1320,1276.33333333333
201811상순,246,파,0,대파,상품,kg,1,1977,0,2707,1740,1599.66666666666
201811중순,152,감자,1,수미,중품,kg,20,39743,0,36714,37300,21339.0
201811중순,152,감자,1,수미,상품,kg,20,47343,0,44514,42333,24708.3333333333
201811중순,241,건고추,2,양건,상품,kg,30,691600,0,712600,765833,475875.0
201811중순,241,건고추,2,양건,중품,kg,30,637600,0,647600,720833,425875.0
201811중순,241,건고추,0,화건,중품,kg,30,531600,0,521600,590833,347875.0
201811중순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,105000,0,102343,0,0.0
201811중순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,110000,0,107857,0,0.0
201811중순,231,무,3,가을,중품,kg,20,6818,0,0,6167,7323.33333333333
201811중순,231,무,3,가을,상품,kg,20,9200,0,0,8367,9256.66666666666
201811중순,412,배,1,신고,상품,kg,15,43000,0,37514,33600,36797.3333333333
201811중순,412,배,1,신고,중품,kg,15,37800,0,32314,28400,30880.6666666666
201811중순,211,배추,3,가을,상품,kg,10,7514,0,0,6173,5362.0
201811중순,211,배추,3,가을,중품,kg,10,5475,0,0,5173,4328.66666666666
201811중순,411,사과,5,후지,상품,kg,10,38143,0,0,33100,36636.0
201811중순,411,사과,5,후지,중품,kg,10,33543,0,0,28133,32088.6666666666
201811중순,214,상추,2,청,중품,kg,4,6686,0,12429,8667,10103.0
201811중순,214,상추,1,적,상품,kg,4,11629,0,20229,14700,17358.3333333333
201811중순,214,상추,1,적,중품,kg,4,7286,0,15629,10767,13294.6666666666
201811중순,214,상추,2,청,상품,kg,4,10486,0,17086,11267,13266.6666666666
201811중순,245,양파,0,양파,중품,kg,15,7146,0,7296,15225,14000.0
201811중순,245,양파,0,양파,상품,kg,15,10682,0,10896,18675,16350.0
201811중순,246,파,0,대파,상품,kg,1,2043,0,2289,1690,1638.0
201811중순,246,파,0,대파,중품,kg,1,1663,0,1871,1268,1295.66666666666
201811중순,246,파,2,쪽파,상품,kg,1,3223,0,3443,2202,2156.66666666666
201811중순,246,파,2,쪽파,중품,kg,1,2766,0,2969,1760,1766.0
201811하순,152,감자,1,수미,상품,kg,20,44550,0,43175,43200,25583.3333333333
201811하순,152,감자,1,수미,중품,kg,20,36900,0,35675,38050,21966.6666666666
201811하순,241,건고추,0,화건,중품,kg,30,533100,0,529100,590000,347666.666666666
201811하순,241,건고추,2,양건,상품,kg,30,691600,0,707850,765000,475666.666666666
201811하순,241,건고추,2,양건,중품,kg,30,636525,0,643850,720000,425666.666666666
201811하순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,106750,0,102925,0,0.0
201811하순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,110000,0,110000,0,0.0
201811하순,231,무,3,가을,중품,kg,20,5538,0,7667,7125,7957.66666666666
201811하순,231,무,3,가을,상품,kg,20,7663,0,10933,9225,9835.33333333333
201811하순,412,배,1,신고,상품,kg,15,46800,0,37825,33975,37441.6666666666
201811하순,412,배,1,신고,중품,kg,15,41375,0,32725,28775,31252.6666666666
201811하순,211,배추,3,가을,중품,kg,10,4888,0,5867,5418,5036.0
201811하순,211,배추,3,가을,상품,kg,10,6888,0,7867,6418,6098.0
201811하순,411,사과,5,후지,상품,kg,10,39675,0,36550,33075,36140.6666666666
201811하순,411,사과,5,후지,중품,kg,10,35150,0,32150,28075,31637.0
201811하순,214,상추,2,청,중품,kg,4,6650,0,11350,10100,10111.0
201811하순,214,상추,2,청,상품,kg,4,10300,0,15425,12775,12890.3333333333
201811하순,214,상추,1,적,상품,kg,4,11850,0,18550,16900,16792.0
201811하순,214,상추,1,적,중품,kg,4,7825,0,14100,12950,13313.3333333333
201811하순,245,양파,0,양파,중품,kg,15,6600,0,6834,15319,13935.0
201811하순,245,양파,0,양파,상품,kg,15,10050,0,10434,18675,16325.0
201811하순,246,파,0,대파,중품,kg,1,1465,0,1643,1185,1367.33333333333
201811하순,246,파,0,대파,상품,kg,1,1845,0,2040,1605,1727.0
201811하순,246,파,2,쪽파,중품,kg,1,2275,0,2813,1760,1898.66666666666
201811하순,246,파,2,쪽파,상품,kg,1,2715,0,3273,2190,2284.33333333333
201812상순,152,감자,1,수미,중품,kg,20,37480,0,40514,41120,22511.0
201812상순,152,감자,1,수미,상품,kg,20,45080,0,48114,46320,26244.3333333333
201812상순,241,건고추,2,양건,중품,kg,30,632000,0,638314,723000,424476.333333333
201812상순,241,건고추,0,화건,중품,kg,30,536600,0,528743,593000,346952.333333333
201812상순,241,건고추,2,양건,상품,kg,30,694600,0,698029,768000,474476.333333333
201812상순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,110000,0,110000,0,0.0
201812상순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,106200,0,104714,0,0.0
201812상순,231,무,3,가을,상품,kg,20,8320,0,10143,8880,9655.33333333333
201812상순,231,무,3,가을,중품,kg,20,6120,0,7456,6880,7750.33333333333
201812상순,412,배,1,신고,상품,kg,15,46840,0,38943,33400,37101.3333333333
201812상순,412,배,1,신고,중품,kg,15,41640,0,33743,28200,31387.3333333333
201812상순,211,배추,3,가을,중품,kg,10,4712,0,5995,4704,4420.33333333333
201812상순,211,배추,3,가을,상품,kg,10,6673,0,8071,5704,5458.66666666666
201812상순,411,사과,5,후지,상품,kg,10,41080,0,36829,33520,36697.0
201812상순,411,사과,5,후지,중품,kg,10,36280,0,32314,28520,31763.3333333333
201812상순,214,상추,1,적,상품,kg,4,12240,0,14229,17000,15823.6666666666
201812상순,214,상추,2,청,중품,kg,4,6880,0,7971,10280,9436.33333333333
201812상순,214,상추,2,청,상품,kg,4,10320,0,11714,13080,12353.6666666666
201812상순,214,상추,1,적,중품,kg,4,8240,0,9714,13120,12451.0
201812상순,245,양파,0,양파,중품,kg,15,6600,0,7200,15060,13829.6666666666
201812상순,245,양파,0,양파,상품,kg,15,10050,0,10800,18480,16191.0
201812상순,246,파,2,쪽파,중품,kg,1,2080,0,2840,1676,1760.66666666666
201812상순,246,파,0,대파,상품,kg,1,1728,0,1977,1708,1775.0
201812상순,246,파,0,대파,중품,kg,1,1344,0,1597,1288,1426.0
201812상순,246,파,2,쪽파,상품,kg,1,2520,0,3300,2096,2146.33333333333
201812중순,152,감자,1,수미,중품,kg,20,38950,0,39743,41625,22689.0
201812중순,152,감자,1,수미,상품,kg,20,46550,0,47343,46825,26441.3333333333
201812중순,241,건고추,2,양건,상품,kg,30,696600,0,691600,743750,471682.333333333
201812중순,241,건고추,2,양건,중품,kg,30,634000,0,637600,698750,421682.333333333
201812중순,241,건고추,0,화건,중품,kg,30,538600,0,531600,570000,342920.666666666
201812중순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,110000,0,110000,0,0.0
201812중순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,104375,0,105000,0,0.0
201812중순,231,무,3,가을,중품,kg,20,5863,0,6818,6938,7235.0
201812중순,231,무,3,가을,상품,kg,20,8013,0,9200,8888,9151.66666666666
201812중순,231,무,6,월동,중품,kg,20,6825,0,0,8133,7769.33333333333
201812중순,231,무,6,월동,상품,kg,20,9025,0,0,10333,9861.0
201812중순,412,배,1,신고,중품,kg,15,42000,0,37800,28325,31753.6666666666
201812중순,412,배,1,신고,상품,kg,15,47225,0,43000,33525,37690.6666666666
201812중순,211,배추,3,가을,중품,kg,10,4333,0,5475,5660,4093.66666666666
201812중순,211,배추,3,가을,상품,kg,10,6296,0,7514,6660,5127.0
201812중순,411,사과,5,후지,중품,kg,10,37025,0,33543,28675,32120.3333333333
201812중순,411,사과,5,후지,상품,kg,10,41750,0,38143,33675,36834.6666666666
201812중순,214,상추,1,적,중품,kg,4,9900,0,7286,12800,15777.3333333333
201812중순,214,상추,1,적,상품,kg,4,14025,0,11629,16800,19409.6666666666
201812중순,214,상추,2,청,상품,kg,4,11725,0,10486,13200,15085.6666666666
201812중순,214,상추,2,청,중품,kg,4,8300,0,6686,10350,11859.6666666666
201812중순,245,양파,0,양파,상품,kg,15,9975,0,10682,18319,15758.3333333333
201812중순,245,양파,0,양파,중품,kg,15,6525,0,7146,14869,13358.3333333333
201812중순,246,파,0,대파,상품,kg,1,1765,0,2043,1775,1763.0
201812중순,246,파,0,대파,중품,kg,1,1365,0,1663,1355,1425.0
201812중순,246,파,2,쪽파,중품,kg,1,2055,0,2766,1630,1875.66666666666
201812중순,246,파,2,쪽파,상품,kg,1,2495,0,3223,2050,2269.0
201812하순,152,감자,1,수미,중품,kg,20,39133,0,36900,42633,22652.3333333333
201812하순,152,감자,1,수미,상품,kg,20,46533,0,44550,47833,26477.3333333333
201812하순,241,건고추,2,양건,중품,kg,30,634000,0,636525,670833,417958.333333333
201812하순,241,건고추,2,양건,상품,kg,30,696600,0,691600,715833,467958.333333333
201812하순,241,건고추,0,화건,중품,kg,30,538600,0,533100,545000,340416.666666666
201812하순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,106667,0,110000,0,0.0
201812하순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,100367,0,106750,0,0.0
201812하순,231,무,6,월동,중품,kg,20,6167,0,0,7800,7267.33333333333
201812하순,231,무,6,월동,상품,kg,20,8167,0,0,10000,9334.0
201812하순,231,무,3,가을,중품,kg,20,5000,0,5538,6500,6823.66666666666
201812하순,231,무,3,가을,상품,kg,20,7000,0,7663,8300,8707.0
201812하순,412,배,1,신고,상품,kg,15,47500,0,46800,33600,37982.3333333333
201812하순,412,배,1,신고,중품,kg,15,42300,0,41375,28400,32011.0
201812하순,211,배추,3,가을,상품,kg,10,5577,0,6888,6940,5195.33333333333
201812하순,211,배추,3,가을,중품,kg,10,3783,0,4888,5940,4162.0
201812하순,411,사과,5,후지,상품,kg,10,41533,0,39675,33900,36774.0
201812하순,411,사과,5,후지,중품,kg,10,36667,0,35150,28900,32151.3333333333
201812하순,214,상추,2,청,중품,kg,4,10133,0,6650,14667,15680.6666666666
201812하순,214,상추,2,청,상품,kg,4,13400,0,10300,18267,19309.3333333333
201812하순,214,상추,1,적,중품,kg,4,11800,0,7825,18400,19985.6666666666
201812하순,214,상추,1,적,상품,kg,4,16067,0,11850,22400,23784.3333333333
201812하순,245,양파,0,양파,상품,kg,15,9700,0,10050,18150,15441.6666666666
201812하순,245,양파,0,양파,중품,kg,15,6250,0,6600,14700,13041.6666666666
201812하순,246,파,0,대파,중품,kg,1,1267,0,1465,1340,1379.33333333333
201812하순,246,파,0,대파,상품,kg,1,1667,0,1845,1760,1719.0
201812하순,246,파,2,쪽파,중품,kg,1,2187,0,2275,1727,1987.66666666666
201812하순,246,파,2,쪽파,상품,kg,1,2647,0,2715,2147,2387.0
201901상순,152,감자,1,수미,중품,kg,20,37514,0,37480,43829,23411.0
201901상순,152,감자,2,대지마,중품,kg,20,43514,0,0,0,0.0
201901상순,152,감자,1,수미,상품,kg,20,44686,0,45080,49029,27231.0
201901상순,152,감자,2,대지마,상품,kg,20,49857,0,0,0,0.0
201901상순,241,건고추,2,양건,중품,kg,30,631357,0,632000,670000,415476.333333333
201901상순,241,건고추,0,화건,중품,kg,30,536029,0,536600,545000,338333.333333333
201901상순,241,건고추,2,양건,상품,kg,30,692100,0,694600,715000,465476.333333333
201901상순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,105000,0,110000,124400,0.0
201901상순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,97200,0,106200,118800,0.0
201901상순,231,무,6,월동,상품,kg,20,8243,0,0,9214,9168.33333333333
201901상순,231,무,6,월동,중품,kg,20,6214,0,0,7203,7164.66666666666
201901상순,412,배,1,신고,상품,kg,15,48914,0,46840,34200,38898.3333333333
201901상순,412,배,1,신고,중품,kg,15,43771,0,41640,29000,32657.0
201901상순,211,배추,3,가을,중품,kg,10,3800,0,4712,5690,0.0
201901상순,211,배추,6,월동,상품,kg,10,5586,0,0,7000,5506.66666666666
201901상순,211,배추,6,월동,중품,kg,10,3786,0,0,6000,4506.66666666666
201901상순,211,배추,3,가을,상품,kg,10,5577,0,6673,6690,0.0
201901상순,411,사과,5,후지,상품,kg,10,43057,0,41080,35029,37513.3333333333
201901상순,411,사과,5,후지,중품,kg,10,38457,0,36280,30171,32794.6666666666
201901상순,214,상추,1,적,상품,kg,4,15686,0,12240,23914,24290.3333333333
201901상순,214,상추,1,적,중품,kg,4,11571,0,8240,20029,20452.6666666666
201901상순,214,상추,2,청,상품,kg,4,13514,0,10320,20657,20887.0
201901상순,214,상추,2,청,중품,kg,4,10143,0,6880,17057,17315.6666666666
201901상순,245,양파,0,양파,상품,kg,15,9557,0,10050,17957,15807.0
201901상순,245,양파,0,양파,중품,kg,15,6107,0,6600,14507,13392.6666666666
201901상순,246,파,2,쪽파,중품,kg,1,2854,0,2080,1920,2268.33333333333
201901상순,246,파,2,쪽파,상품,kg,1,3306,0,2520,2340,2681.66666666666
201901상순,246,파,0,대파,상품,kg,1,1777,0,1728,1800,1725.66666666666
201901상순,246,파,0,대파,중품,kg,1,1400,0,1344,1380,1395.0
201901중순,152,감자,1,수미,상품,kg,20,38600,0,46550,50771,28187.0
201901중순,152,감자,1,수미,중품,kg,20,31967,0,38950,45571,24287.0
201901중순,152,감자,2,대지마,상품,kg,20,47700,0,0,64600,0.0
201901중순,152,감자,2,대지마,중품,kg,20,41667,0,0,59400,0.0
201901중순,241,건고추,2,양건,상품,kg,30,684950,0,696600,715000,465250.0
201901중순,241,건고추,2,양건,중품,kg,30,625000,0,634000,670000,415166.666666666
201901중순,241,건고추,0,화건,중품,kg,30,531600,0,538600,545000,337393.0
201901중순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,105000,0,110000,123400,0.0
201901중순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,97300,0,104375,117800,0.0
201901중순,231,무,6,월동,상품,kg,20,7252,0,9025,8977,8907.66666666666
201901중순,231,무,6,월동,중품,kg,20,5283,0,6825,6789,6845.0
201901중순,412,배,1,신고,상품,kg,15,51167,0,47225,35143,39676.3333333333
201901중순,412,배,1,신고,중품,kg,15,45633,0,42000,29543,32972.6666666666
201901중순,211,배추,6,월동,상품,kg,10,4713,0,0,6674,5472.0
201901중순,211,배추,6,월동,중품,kg,10,3243,0,0,5674,4472.0
201901중순,411,사과,5,후지,상품,kg,10,45233,0,41750,35857,38261.3333333333
201901중순,411,사과,5,후지,중품,kg,10,40667,0,37025,31057,33632.6666666666
201901중순,214,상추,2,청,상품,kg,4,11567,0,11725,20914,16257.0
201901중순,214,상추,1,적,상품,kg,4,13333,0,14025,23457,19389.3333333333
201901중순,214,상추,1,적,중품,kg,4,9622,0,9900,19857,15529.6666666666
201901중순,214,상추,2,청,중품,kg,4,8167,0,8300,17171,12879.6666666666
201901중순,245,양파,0,양파,중품,kg,15,5773,0,6525,14486,13903.6666666666
201901중순,245,양파,0,양파,상품,kg,15,9223,0,9975,17936,16347.3333333333
201901중순,246,파,0,대파,중품,kg,1,1247,0,1365,1534,1417.66666666666
201901중순,246,파,0,대파,상품,kg,1,1563,0,1765,1954,1734.33333333333
201901중순,246,파,2,쪽파,중품,kg,1,3203,0,2055,2234,2513.66666666666
201901중순,246,파,2,쪽파,상품,kg,1,3637,0,2495,2654,2937.0
201901하순,152,감자,1,수미,중품,kg,20,31356,0,39133,48800,25603.6666666666
201901하순,152,감자,1,수미,상품,kg,20,37956,0,46533,54000,29637.0
201901하순,152,감자,2,대지마,중품,kg,20,42133,0,0,60075,0.0
201901하순,152,감자,2,대지마,상품,kg,20,48133,0,0,65275,0.0
201901하순,241,건고추,0,화건,중품,kg,30,518978,0,538600,545000,336333.333333333
201901하순,241,건고추,2,양건,중품,kg,30,612778,0,634000,670000,414333.333333333
201901하순,241,건고추,2,양건,상품,kg,30,672378,0,696600,715000,464666.666666666
201901하순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,97400,0,100367,117800,0.0
201901하순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,105000,0,106667,123400,0.0
201901하순,231,무,6,월동,상품,kg,20,8229,0,8167,9450,10488.0
201901하순,231,무,6,월동,중품,kg,20,6233,0,6167,7250,8354.66666666666
201901하순,412,배,1,신고,중품,kg,15,49289,0,42300,31025,33837.0
201901하순,412,배,1,신고,상품,kg,15,54533,0,47500,36575,40565.0
201901하순,211,배추,6,월동,상품,kg,10,4422,0,0,6890,6087.0
201901하순,211,배추,6,월동,중품,kg,10,3111,0,0,5865,5078.66666666666
201901하순,411,사과,5,후지,중품,kg,10,40511,0,36667,33375,34525.0
201901하순,411,사과,5,후지,상품,kg,10,44889,0,41533,38175,39288.3333333333
201901하순,214,상추,1,적,중품,kg,4,8767,0,11800,18550,16091.6666666666
201901하순,214,상추,1,적,상품,kg,4,12567,0,16067,22350,19680.0
201901하순,214,상추,2,청,중품,kg,4,8000,0,10133,16100,13801.6666666666
201901하순,214,상추,2,청,상품,kg,4,11400,0,13400,19875,17026.6666666666
201901하순,245,양파,0,양파,상품,kg,15,8975,0,9700,17878,16492.3333333333
201901하순,245,양파,0,양파,중품,kg,15,5552,0,6250,14353,14024.3333333333
201901하순,246,파,2,쪽파,중품,kg,1,3249,0,2187,2573,2942.66666666666
201901하순,246,파,2,쪽파,상품,kg,1,3720,0,2647,2993,3400.0
201901하순,246,파,0,대파,중품,kg,1,1193,0,1267,1705,1643.33333333333
201901하순,246,파,0,대파,상품,kg,1,1520,0,1667,2118,1964.33333333333
201902상순,152,감자,2,대지마,상품,kg,20,48600,0,49857,66200,0.0
201902상순,152,감자,1,수미,중품,kg,20,30333,0,37514,49714,27022.0
201902상순,152,감자,1,수미,상품,kg,20,36933,0,44686,55086,31079.0
201902상순,152,감자,2,대지마,중품,kg,20,42600,0,43514,61000,0.0
201902상순,241,건고추,2,양건,상품,kg,30,669600,0,692100,715000,464666.666666666
201902상순,241,건고추,2,양건,중품,kg,30,610000,0,631357,670000,414333.333333333
201902상순,241,건고추,0,화건,중품,kg,30,516200,0,536029,545000,336333.333333333
201902상순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,97400,0,97200,121829,0.0
201902상순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,105000,0,105000,127400,0.0
201902상순,231,무,6,월동,상품,kg,20,8360,0,8243,16729,14686.6666666666
201902상순,231,무,6,월동,중품,kg,20,6360,0,6214,13943,12224.6666666666
201902상순,412,배,1,신고,상품,kg,15,52533,0,48914,39486,42220.3333333333
201902상순,412,배,1,신고,중품,kg,15,47333,0,43771,33743,35372.6666666666
201902상순,211,배추,6,월동,상품,kg,10,4267,0,5586,9951,7122.66666666666
201902상순,211,배추,6,월동,중품,kg,10,2967,0,3786,8780,5880.66666666666
201902상순,411,사과,5,후지,중품,kg,10,36933,0,38457,36629,36076.3333333333
201902상순,411,사과,5,후지,상품,kg,10,41333,0,43057,41457,40914.3333333333
201902상순,214,상추,2,청,중품,kg,4,8200,0,10143,16000,13126.3333333333
201902상순,214,상추,2,청,상품,kg,4,11600,0,13514,20257,16438.0
201902상순,214,상추,1,적,상품,kg,4,12600,0,15686,22000,18576.3333333333
201902상순,214,상추,1,적,중품,kg,4,8800,0,11571,18171,14901.0
201902상순,245,양파,0,양파,상품,kg,15,8910,0,9557,17507,16500.3333333333
201902상순,245,양파,0,양파,중품,kg,15,5540,0,6107,14014,14077.6666666666
201902상순,246,파,0,대파,중품,kg,1,1293,0,1400,2129,1773.33333333333
201902상순,246,파,0,대파,상품,kg,1,1633,0,1777,2529,2095.66666666666
201902상순,246,파,2,쪽파,중품,kg,1,3253,0,2854,3026,3405.66666666666
201902상순,246,파,2,쪽파,상품,kg,1,3733,0,3306,3446,3859.0
201902중순,152,감자,2,대지마,중품,kg,20,41025,0,41667,61320,0.0
201902중순,152,감자,2,대지마,상품,kg,20,46675,0,47700,66520,0.0
201902중순,152,감자,1,수미,중품,kg,20,27075,0,31967,50400,27845.3333333333
201902중순,152,감자,1,수미,상품,kg,20,33675,0,38600,56000,31832.0
201902중순,241,건고추,2,양건,중품,kg,30,610625,0,625000,670000,412666.666666666
201902중순,241,건고추,2,양건,상품,kg,30,670225,0,684950,715000,463000.0
201902중순,241,건고추,0,화건,중품,kg,30,516200,0,531600,545000,333000.0
201902중순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,105000,0,105000,130000,0.0
201902중순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,97400,0,97300,124200,0.0
201902중순,231,무,6,월동,중품,kg,20,6248,0,5283,13520,10314.3333333333
201902중순,231,무,6,월동,상품,kg,20,8260,0,7252,16600,12975.3333333333
201902중순,412,배,1,신고,상품,kg,15,50150,0,51167,39400,41457.0
201902중순,412,배,1,신고,중품,kg,15,44800,0,45633,33800,34790.3333333333
201902중순,211,배추,6,월동,중품,kg,10,2765,0,3243,7660,5990.33333333333
201902중순,211,배추,6,월동,상품,kg,10,4098,0,4713,8760,7023.66666666666
201902중순,411,사과,5,후지,상품,kg,10,39125,0,45233,42240,41306.6666666666
201902중순,411,사과,5,후지,중품,kg,10,34600,0,40667,37280,36386.6666666666
201902중순,214,상추,2,청,상품,kg,4,9825,0,11567,21200,14805.6666666666
201902중순,214,상추,1,적,중품,kg,4,7025,0,9622,17480,12739.3333333333
201902중순,214,상추,1,적,상품,kg,4,10825,0,13333,21680,16197.6666666666
201902중순,214,상추,2,청,중품,kg,4,6533,0,8167,16800,11712.3333333333
201902중순,245,양파,0,양파,상품,kg,15,8985,0,9223,17010,16286.6666666666
201902중순,245,양파,0,양파,중품,kg,15,5715,0,5773,13680,13885.0
201902중순,246,파,0,대파,중품,kg,1,1223,0,1247,2052,1818.66666666666
201902중순,246,파,0,대파,상품,kg,1,1578,0,1563,2452,2141.66666666666
201902중순,246,파,2,쪽파,중품,kg,1,3310,0,3203,3012,3558.33333333333
201902중순,246,파,2,쪽파,상품,kg,1,3755,0,3637,3432,3999.66666666666
201902하순,152,감자,1,수미,중품,kg,20,24800,0,31356,49633,28475.6666666666
201902하순,152,감자,2,대지마,상품,kg,20,45800,0,48133,65633,57626.6666666666
201902하순,152,감자,2,대지마,중품,kg,20,40200,0,42133,60433,50095.6666666666
201902하순,152,감자,1,수미,상품,kg,20,31400,0,37956,55167,32502.3333333333
201902하순,241,건고추,0,화건,중품,kg,30,516200,0,518978,535833,333000.0
201902하순,241,건고추,2,양건,중품,kg,30,615000,0,612778,660833,412666.666666666
201902하순,241,건고추,2,양건,상품,kg,30,674600,0,672378,705833,463000.0
201902하순,258,깐마늘(국산),5,깐마늘(남도),중품,kg,20,105000,0,105000,130000,0.0
201902하순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,97400,0,97400,124200,0.0
201902하순,231,무,6,월동,상품,kg,20,8333,0,8229,16433,12671.0
201902하순,231,무,6,월동,중품,kg,20,6273,0,6233,13233,9993.33333333333
201902하순,412,배,1,신고,중품,kg,15,44867,0,49289,32833,33911.0
201902하순,412,배,1,신고,상품,kg,15,50267,0,54533,38433,40822.0
201902하순,211,배추,6,월동,상품,kg,10,3793,0,4422,8417,7388.0
201902하순,211,배추,6,월동,중품,kg,10,2547,0,3111,7317,6205.66666666666
201902하순,411,사과,5,후지,중품,kg,10,32233,0,40511,36267,35666.6666666666
201902하순,411,사과,5,후지,상품,kg,10,36933,0,44889,41267,40600.0
201902하순,214,상추,1,적,상품,kg,4,10400,0,12567,13900,12555.3333333333
201902하순,214,상추,1,적,중품,kg,4,6967,0,8767,9800,9188.66666666666
201902하순,214,상추,2,청,상품,kg,4,10000,0,11400,12633,11222.0
201902하순,214,상추,2,청,중품,kg,4,6733,0,8000,8500,8011.0
201902하순,245,양파,0,양파,상품,kg,15,9285,0,8975,16000,15700.0
201902하순,245,양파,0,양파,중품,kg,15,6015,0,5552,12875,13333.3333333333
201902하순,246,파,2,쪽파,상품,kg,1,3493,0,3720,3033,3843.33333333333
201902하순,246,파,2,쪽파,중품,kg,1,3037,0,3249,2613,3356.0
201902하순,246,파,0,대파,상품,kg,1,1577,0,1520,2177,2191.0
201902하순,246,파,0,대파,중품,kg,1,1217,0,1193,1777,1850.0
201903상순,152,감자,2,대지마,중품,kg,20,41200,0,42600,59400,51085.6666666666
201903상순,152,감자,1,수미,상품,kg,20,30640,0,36933,58433,34181.0
201903상순,152,감자,1,수미,중품,kg,20,23760,0,30333,53033,29943.0
201903상순,152,감자,2,대지마,상품,kg,20,46800,0,48600,64600,57257.3333333333
201903상순,241,건고추,2,양건,중품,kg,30,615000,0,610000,640000,412666.666666666
201903상순,241,건고추,0,화건,중품,kg,30,516200,0,516200,518333,333000.0
201903상순,241,건고추,2,양건,상품,kg,30,674600,0,669600,685000,463000.0
201903상순,258,깐마늘(국산),3,깐마늘(대서),중품,kg,20,97400,0,97400,124200,0.0
