YYYYMMSOON,가락시장 품목코드(5자리),품목(품종)명,거래단위,등급(특 5% 상 35% 중 40% 하 20%),평균가격(원),전순 평균가격(원) PreVious SOON,전달 평균가격(원) PreVious MMonth,전년 평균가격(원) PreVious YeaR,평년 평균가격(원) Common Year SOON
201812중순,21405,적포기,4키로상자,상,6955.33333333333,5803.625,6298.75,7133.22222222222,8561.34722222222
201812중순,21405,적포기,4키로상자,중,5345.11111111111,4144.25,4514.625,5986.88888888888,7006.03703703703
201812중순,21113,절임배추,20키로상자,상,23656.7142857142,24157.125,24027.375,24309.7777777777,0.0
201812중순,24503,쪽파,10키로상자,하,15054.3333333333,14402.0,10449.625,16809.7777777777,18262.6157407407
201812중순,24503,쪽파,10키로상자,특,40101.3333333333,33531.125,30378.625,45369.5555555555,49066.0
201812중순,24503,쪽파,10키로상자,상,33070.3333333333,27524.125,24936.75,39268.8888888888,41673.3055555555
201812중순,24503,쪽파,10키로상자,중,23332.3333333333,20821.0,18898.125,29398.7777777777,30050.2222222222
201812중순,21409,쫑상추,4키로상자,중,10548.1111111111,5341.625,3379.625,9319.88888888888,0.0
201812중순,21409,쫑상추,4키로상자,상,16663.8888888888,7134.5,4712.25,11976.0,0.0
201812중순,21409,쫑상추,4키로상자,하,5567.88888888888,3415.5,1897.875,5307.88888888888,0.0
201812중순,21404,청상추,4키로상자,중,5319.88888888888,4507.0,4800.125,8587.11111111111,11829.3703703703
201812중순,21404,청상추,4키로상자,하,3775.66666666666,2948.875,3390.875,6016.77777777777,8969.0
201812중순,21404,청상추,4키로상자,상,7559.0,6374.625,7146.25,10949.1111111111,14317.0
201812중순,24201,풋고추,10키로상자,하,10108.0,10570.25,16800.0,7852.11111111111,15618.3055555555
201812중순,24201,풋고추,10키로상자,상,23489.6666666666,23930.375,32474.625,21950.0,39999.5833333333
201812중순,24201,풋고추,10키로상자,중,17925.0,17778.0,25313.5,16544.1111111111,30367.5138888888
201812중순,24201,풋고추,10키로상자,특,28714.8888888888,29518.0,41743.5,27243.5555555555,46534.8194444444
201812중순,24203,풋고추 청양,10키로상자,상,44549.5555555555,43770.25,36930.0,25825.1111111111,44257.3101851851
201812중순,24203,풋고추 청양,10키로상자,하,27567.4444444444,31235.25,30202.75,16156.2222222222,24671.6574074074
201812중순,24203,풋고추 청양,10키로상자,특,48077.0,46519.375,39212.25,28335.3333333333,47282.8657407407
201812중순,24203,풋고추 청양,10키로상자,중,39012.3333333333,40262.375,34369.875,22525.0,37994.0138888888
201812중순,24210,홍고추,10키로상자,중,30483.2222222222,37816.375,54990.75,66823.1111111111,67438.0
201812중순,24210,홍고추,10키로상자,특,51408.2222222222,63738.125,86234.125,87385.3333333333,92881.8888888888
201812중순,24210,홍고추,10키로상자,상,42591.3333333333,51801.75,73379.0,78289.3333333333,81413.6666666666
201812중순,24210,홍고추,10키로상자,하,18498.4444444444,20222.875,29054.5,45073.8888888888,38870.4444444444
201812하순,15200,감자,20키로상자,상,47341.0,46948.7777777777,40590.3333333333,0.0,0.0
201812하순,15200,감자,20키로상자,중,31334.2222222222,32571.4444444444,31780.6666666666,0.0,0.0
201812하순,15200,감자,20키로상자,하,15804.4444444444,18073.7777777777,18896.5555555555,0.0,0.0
201812하순,15200,감자,20키로상자,특,60257.0,58395.1111111111,45904.4444444444,0.0,0.0
201812하순,15203,감자 대지,20키로상자,하,18373.2222222222,20939.2857142857,0.0,15345.6666666666,10452.6703703703
201812하순,15203,감자 대지,20키로상자,특,53730.1111111111,57906.0,0.0,62766.6666666666,53309.837037037
201812하순,15203,감자 대지,20키로상자,중,40200.6666666666,44066.7142857142,0.0,33550.0,25144.6333333333
201812하순,15203,감자 대지,20키로상자,상,49448.4444444444,54710.5714285714,0.0,52660.1111111111,45784.9296296296
201812하순,15205,감자 수미,20키로상자,특,57902.0,55258.4444444444,45721.5555555555,60808.3333333333,41573.8259259259
201812하순,15205,감자 수미,20키로상자,중,28418.0,30324.0,31622.3333333333,31538.6666666666,19200.0185185185
201812하순,15205,감자 수미,20키로상자,하,14676.2222222222,17374.7777777777,18820.4444444444,14872.3333333333,10086.2888888888
201812하순,15250,감자 수입,23키로상자,상,34707.6666666666,33695.1111111111,0.0,0.0,0.0
201812하순,24505,깐쪽파,10키로상자,특,58315.0,50761.2222222222,48733.8888888888,68097.4444444444,76896.6703703703
201812하순,24505,깐쪽파,10키로상자,하,19948.0,17767.1111111111,19345.7777777777,37420.4444444444,34168.4111111111
201812하순,24505,깐쪽파,10키로상자,중,29868.2222222222,24791.0,27442.7777777777,50124.7777777777,47818.5851851851
201812하순,24505,깐쪽파,10키로상자,상,42916.7777777777,35517.5555555555,36973.8888888888,59842.6666666666,62464.3111111111
201812하순,24202,꽈리고추,4키로상자,상,22697.1111111111,17321.7777777777,14633.4444444444,24600.4444444444,23525.2814814814
201812하순,24202,꽈리고추,4키로상자,특,25649.8888888888,20813.6666666666,17994.7777777777,27393.1111111111,27158.874074074
201812하순,24202,꽈리고추,4키로상자,중,20025.5555555555,15228.7777777777,12329.0,22402.3333333333,21340.1481481481
201812하순,24202,꽈리고추,4키로상자,하,17351.8888888888,12859.5555555555,9857.22222222222,19335.3333333333,18441.9222222222
201812하순,23110,다발무,5톤트럭,하,1578000.0,2131574.11111111,1565434.77777777,1735000.0,0.0
201812하순,23110,다발무,5톤트럭,상,2774666.8,3415457.77777777,3532586.44444444,2401309.57142857,0.0
201812하순,23110,다발무,5톤트럭,특,3270000.0,3835555.55555555,5550000.11111111,4660000.0,0.0
201812하순,23110,다발무,5톤트럭,중,1964000.0,2624174.77777777,2324369.0,1964523.85714285,0.0
201812하순,24501,대파(일반),1키로단,하,732.333333333333,1009.77777777777,949.444444444444,1026.55555555555,1037.82222222222
201812하순,24501,대파(일반),1키로단,중,1047.33333333333,1204.66666666666,1245.66666666666,1199.88888888888,1201.3037037037
201812하순,24501,대파(일반),1키로단,특,2023.88888888888,2099.11111111111,2195.44444444444,1961.55555555555,1844.48148148148
201812하순,23100,무,20키로상자,특,8491.44444444444,8620.66666666666,6966.33333333333,0.0,0.0
201812하순,23100,무,20키로상자,중,6461.33333333333,6410.33333333333,4686.88888888888,0.0,0.0
201812하순,23100,무,20키로상자,하,4948.44444444444,4615.88888888888,3619.88888888888,0.0,0.0
201812하순,41201,배 신고,15키로상자,하,17776.7777777777,20393.0,20277.8888888888,13369.6666666666,14346.6666666666
201812하순,41201,배 신고,15키로상자,특,53295.0,59723.6666666666,56342.2222222222,35225.8888888888,43410.8703703703
201812하순,41201,배 신고,15키로상자,중,29285.7777777777,32899.4444444444,28901.8888888888,19038.0,21606.7222222222
201812하순,41201,배 신고,15키로상자,상,39829.5555555555,43139.3333333333,39081.4444444444,27005.6666666666,31764.1333333333
201812하순,41201,배 신고,5키로상자,하,5959.2,7777.71428571428,7797.5,6045.22222222222,0.0
201812하순,41201,배 신고,5키로상자,특,11075.2,10828.4285714285,10623.875,6907.44444444444,0.0
201812하순,41201,배 신고,5키로상자,상,9669.6,9837.14285714285,10303.375,6630.33333333333,0.0
201812하순,41201,배 신고,5키로상자,중,8565.2,8736.57142857143,9528.875,6413.77777777777,0.0
201812하순,21100,배추,10키로망대,특,3770.55555555555,4347.11111111111,6079.55555555555,5845.55555555555,5155.01481481481
201812하순,21100,배추,10키로망대,중,2527.11111111111,2673.44444444444,3159.33333333333,4055.0,3564.11111111111
201812하순,21100,배추,10키로망대,하,1670.33333333333,1716.66666666666,1909.44444444444,2671.55555555555,2250.01851851851
201812하순,21106,봄동배추,15키로상자,하,9495.22222222222,10564.8888888888,13628.1111111111,13865.6666666666,0.0
201812하순,21106,봄동배추,15키로상자,중,12465.2222222222,13976.0,16921.3333333333,16293.6666666666,0.0
201812하순,21106,봄동배추,15키로상자,상,17408.8888888888,18448.8888888888,19608.8888888888,20844.6666666666,0.0
201812하순,41129,사과 로얄부사,10키로상자,중,23149.4444444444,22025.0,25572.1111111111,0.0,0.0
201812하순,41129,사과 로얄부사,10키로상자,하,13984.1111111111,14828.8888888888,16740.4444444444,0.0,0.0
201812하순,41129,사과 로얄부사,10키로상자,특,42866.0,41632.4444444444,47666.8888888888,0.0,0.0
201812하순,41129,사과 로얄부사,10키로상자,상,33328.6666666666,31256.8888888888,34384.1111111111,0.0,0.0
201812하순,41130,사과 미시마,10키로상자,상,31238.3333333333,30907.4444444444,27895.0,28196.8888888888,0.0
201812하순,41130,사과 미시마,10키로상자,하,11791.2222222222,12524.4444444444,11526.4444444444,11776.0,0.0
201812하순,41130,사과 미시마,10키로상자,중,20443.1111111111,21065.3333333333,18591.0,20225.4444444444,0.0
201812하순,41130,사과 미시마,10키로상자,특,45567.3333333333,42366.1111111111,38719.4444444444,36839.1111111111,0.0
201812하순,41131,사과 미얀마,10키로상자,하,11615.4444444444,14323.1111111111,11673.1111111111,11389.3333333333,0.0
201812하순,41131,사과 미얀마,10키로상자,상,27163.7777777777,31194.5555555555,28804.8888888888,24672.3333333333,0.0
201812하순,41131,사과 미얀마,10키로상자,중,18728.3333333333,22683.2222222222,19555.2222222222,18724.0,0.0
201812하순,41131,사과 미얀마,10키로상자,특,34651.5555555555,38485.0,37988.2222222222,30810.0,0.0
201812하순,41105,사과 부사,10키로상자,하,9654.55555555555,10948.3333333333,9704.22222222222,9575.11111111111,0.0
201812하순,41105,사과 부사,10키로상자,특,43891.6666666666,42172.3333333333,36019.6666666666,33623.0,0.0
201812하순,41105,사과 부사,10키로상자,상,27444.0,27853.7777777777,25412.2222222222,25354.4444444444,0.0
201812하순,41105,사과 부사,10키로상자,중,16661.8888888888,17472.3333333333,15697.4444444444,17024.6666666666,0.0
201812하순,21408,상추 포기찹,4키로상자,상,12902.2222222222,11818.2222222222,8108.33333333333,22179.7777777777,24722.0592592592
201812하순,21408,상추 포기찹,4키로상자,중,9639.33333333333,9018.33333333333,6107.22222222222,16916.5555555555,19423.6925925925
201812하순,21408,상추 포기찹,4키로상자,하,5947.44444444444,5872.0,4033.55555555555,12568.4444444444,14807.274074074
201812하순,21110,쌈배추,8키로상자,중,4282.11111111111,7445.77777777777,6861.11111111111,7661.77777777777,0.0
201812하순,21110,쌈배추,1키로상자,특,4184.55555555555,4863.33333333333,4386.88888888888,0.0,0.0
201812하순,21110,쌈배추,1키로상자,중,3292.44444444444,4104.0,3600.33333333333,0.0,0.0
201812하순,21110,쌈배추,1키로상자,상,3841.11111111111,4548.22222222222,4024.44444444444,0.0,0.0
201812하순,21110,쌈배추,8키로상자,상,5615.22222222222,8809.11111111111,8769.55555555555,11854.6666666666,0.0
201812하순,21110,쌈배추,1키로상자,하,2543.22222222222,3252.55555555555,2983.33333333333,0.0,0.0
201812하순,21110,쌈배추,8키로상자,특,6576.33333333333,9455.55555555555,10135.2222222222,14382.4444444444,0.0
201812하순,21110,쌈배추,8키로상자,하,3124.66666666666,5858.0,4708.22222222222,4962.66666666666,0.0
201812하순,21111,알배기배추,8키로상자,특,12442.6666666666,13847.3333333333,12296.7777777777,15295.6666666666,13580.3074074074
201812하순,21111,알배기배추,8키로상자,하,2600.66666666666,6293.11111111111,5765.55555555555,4029.77777777777,4014.7074074074
201812하순,21111,알배기배추,8키로상자,중,5248.55555555555,8661.33333333333,7821.44444444444,7014.77777777777,6791.08148148148
201812하순,21111,알배기배추,8키로상자,상,8748.44444444444,11299.7777777777,10049.7777777777,11128.8888888888,10250.7296296296
201812하순,24400,양파,15키로,상,10538.0,11103.6666666666,10691.3333333333,0.0,0.0
201812하순,24400,양파,15키로,중,8290.77777777777,9577.77777777777,9403.55555555555,0.0,0.0
201812하순,24400,양파,15키로,특,12087.7777777777,12343.0,11995.7777777777,0.0,0.0
201812하순,24400,양파,15키로,하,5208.0,6369.55555555555,7157.88888888888,0.0,0.0
201812하순,24400,양파,1키로,중,406.111111111111,411.444444444444,492.777777777777,918.0,856.885185185185
201812하순,24400,양파,1키로,특,873.111111111111,904.222222222222,918.111111111111,1277.0,1113.15185185185
201812하순,24400,양파,1키로,하,215.333333333333,239.111111111111,252.444444444444,710.111111111111,690.566666666667
201812하순,24400,양파,12키로,중,3905.11111111111,3876.22222222222,4725.66666666666,10087.4444444444,0.0
201812하순,24400,양파,12키로,특,11021.6666666666,11341.8888888888,11694.6666666666,15545.4444444444,0.0
201812하순,24400,양파,12키로,하,2034.0,2435.33333333333,2470.22222222222,8072.88888888888,0.0
201812하순,24400,양파,12키로,상,5569.88888888888,5644.11111111111,6809.11111111111,11774.0,0.0
201812하순,24400,양파,20키로,상,13408.3333333333,13666.2222222222,14165.6666666666,22984.8888888888,0.0
201812하순,24400,양파,20키로,중,9943.11111111111,9933.44444444444,11327.0,20352.0,0.0
201812하순,24400,양파,20키로,특,16193.2222222222,17223.8888888888,16994.0,24987.4444444444,0.0
201812하순,24400,양파,20키로,하,6185.0,6360.0,7780.44444444444,15200.0,0.0
201812하순,24450,양파 수입,1키로,특,1008.77777777777,908.222222222222,1037.22222222222,1106.5,0.0
201812하순,24450,양파 수입,1키로,하,856.111111111111,802.222222222222,687.888888888888,934.777777777777,0.0
201812하순,24450,양파 수입,1키로,상,876.333333333333,832.0,822.444444444444,1045.66666666666,0.0
201812하순,24450,양파 수입,1키로,중,859.222222222222,815.888888888888,724.666666666666,1014.77777777777,0.0
201812하순,21109,얼갈이배추,4키로상자,상,5205.33333333333,5302.88888888888,3808.44444444444,4887.33333333333,5523.0
201812하순,21109,얼갈이배추,4키로상자,중,4157.44444444444,4185.77777777777,2969.66666666666,3920.22222222222,4505.44444444444
201812하순,21109,얼갈이배추,4키로상자,하,3089.22222222222,3103.33333333333,2128.33333333333,3004.0,3423.14814814814
201812하순,23106,열무,4키로상자,하,3963.44444444444,3353.33333333333,2764.66666666666,4534.22222222222,3925.87407407407
201812하순,23106,열무,1.5키로단,상,1343.55555555555,1191.66666666666,1350.33333333333,3543.33333333333,2285.25925925925
201812하순,23106,열무,1.5키로단,중,895.333333333333,972.888888888888,1072.55555555555,3086.66666666666,1964.16296296296
201812하순,23106,열무,1.5키로단,하,638.222222222222,658.222222222222,741.888888888888,2423.0,1557.92592592592
201812하순,23106,열무,4키로상자,상,7828.66666666666,6971.66666666666,5246.22222222222,6842.22222222222,6608.94814814814
201812하순,23106,열무,4키로상자,중,5855.44444444444,4977.77777777777,4147.77777777777,5718.77777777777,0.0
201812하순,24206,오이맛고추,3.6키로상자,하,10822.1111111111,10541.4444444444,8173.0,12414.6666666666,13391.8592592592
201812하순,24206,오이맛고추,10키로상자,중,14833.7777777777,14473.4444444444,15041.1111111111,23918.0,29477.8999999999
201812하순,24206,오이맛고추,10키로상자,특,25614.8888888888,23079.6666666666,23045.2222222222,34429.1111111111,0.0
201812하순,24206,오이맛고추,3.6키로상자,특,13127.0,12444.4444444444,10288.0,14583.2222222222,0.0
201812하순,24206,오이맛고추,3.6키로상자,상,12578.2222222222,12085.2222222222,9771.88888888888,14070.2222222222,15943.1592592592
201812하순,24206,오이맛고추,10키로상자,하,7623.88888888888,8147.0,9585.11111111111,11228.5555555555,17350.7518518518
201812하순,24206,오이맛고추,10키로상자,상,20888.2222222222,19108.1111111111,19255.5555555555,31180.5555555555,35630.9518518518
201812하순,24206,오이맛고추,3.6키로상자,중,11801.2222222222,11273.1111111111,8884.88888888888,13307.5555555555,15095.9222222222
201812하순,24406,자주양파,1키로,특,497.571428571428,770.666666666666,560.888888888888,1183.44444444444,0.0
201812하순,24406,자주양파,1키로,중,301.571428571428,459.111111111111,393.555555555555,894.888888888888,0.0
201812하순,24406,자주양파,1키로,하,215.0,239.333333333333,298.111111111111,747.666666666666,0.0
201812하순,24406,자주양파,20키로,특,9952.42857142857,15425.8888888888,11214.6666666666,23583.8888888888,0.0
201812하순,24406,자주양파,1키로,상,418.428571428571,680.222222222222,496.888888888888,1089.66666666666,0.0
201812하순,24406,자주양파,20키로,중,6038.57142857142,9167.55555555555,7860.55555555555,17897.3333333333,0.0
201812하순,24406,자주양파,20키로,하,4302.14285714285,4755.77777777777,5956.55555555555,14897.2222222222,0.0
201812하순,24406,자주양파,20키로,상,8359.71428571428,13617.2222222222,9936.33333333333,21746.1111111111,0.0
201812하순,21403,적상추,4키로상자,하,6132.66666666666,5703.22222222222,3865.11111111111,13003.1111111111,12886.674074074
201812하순,21403,적상추,4키로상자,상,12498.1111111111,11048.3333333333,8171.11111111111,21662.0,23232.9629629629
201812하순,21403,적상추,4키로상자,중,9548.33333333333,8665.77777777777,6352.88888888888,16940.6666666666,18773.5333333333
201812하순,21405,적포기,4키로상자,하,2822.44444444444,3756.0,2743.22222222222,4563.44444444444,6699.22222222222
201812하순,21405,적포기,4키로상자,상,6122.88888888888,6955.33333333333,6245.44444444444,7156.44444444444,9644.51851851851
201812하순,21405,적포기,4키로상자,중,4371.88888888888,5345.11111111111,4449.66666666666,6012.22222222222,8372.11111111111
201812하순,24503,쪽파,10키로상자,중,29004.2222222222,23332.3333333333,17369.1111111111,33149.6666666666,38067.3296296296
201812하순,24503,쪽파,10키로상자,상,38857.2222222222,33070.3333333333,22900.3333333333,43106.5555555555,48420.4592592592
201812하순,24503,쪽파,10키로상자,특,45516.7777777777,40101.3333333333,27911.4444444444,49155.6666666666,54722.1814814814
201812하순,24503,쪽파,10키로상자,하,19811.7777777777,15054.3333333333,11420.0,19325.4444444444,23841.5407407407
201812하순,21409,쫑상추,4키로상자,하,4052.0,5567.88888888888,3008.22222222222,8060.22222222222,0.0
201812하순,21409,쫑상추,4키로상자,중,7859.33333333333,10548.1111111111,6184.11111111111,11947.5555555555,0.0
201812하순,21409,쫑상추,4키로상자,상,10405.6666666666,16663.8888888888,8480.66666666666,14750.8888888888,0.0
201812하순,21404,청상추,4키로상자,하,3607.33333333333,3775.66666666666,2699.44444444444,9936.33333333333,12621.4222222222
201812하순,21404,청상추,4키로상자,상,8054.33333333333,7559.0,6556.11111111111,15906.0,18904.2111111111
201812하순,21404,청상추,4키로상자,중,5843.33333333333,5319.88888888888,4080.88888888888,13417.1111111111,16352.4037037037
201812하순,24201,풋고추,10키로상자,상,24792.8888888888,23489.6666666666,25335.4444444444,35531.5555555555,47972.4851851851
201812하순,24201,풋고추,10키로상자,중,20006.8888888888,17925.0,19593.0,27020.7777777777,37312.0629629629
201812하순,24201,풋고추,10키로상자,하,10820.8888888888,10108.0,12105.2222222222,13124.3333333333,19540.5444444444
201812하순,24201,풋고추,10키로상자,특,30788.6666666666,28714.8888888888,31668.4444444444,42436.6666666666,56160.8222222222
201812하순,24203,풋고추 청양,10키로상자,상,41128.5555555555,44549.5555555555,34404.1111111111,28762.3333333333,44550.6888888889
201812하순,24203,풋고추 청양,10키로상자,중,36244.8888888888,39012.3333333333,31898.5555555555,23781.6666666666,39216.1481481481
201812하순,24203,풋고추 청양,10키로상자,특,44099.2222222222,48077.0,36440.6666666666,32312.0,48302.6444444444
201812하순,24203,풋고추 청양,10키로상자,하,26051.3333333333,27567.4444444444,26992.2222222222,14911.1111111111,25979.8555555555
201812하순,24210,홍고추,10키로상자,특,46464.1111111111,51408.2222222222,66502.2222222222,68067.4444444444,95875.6296296296
201812하순,24210,홍고추,10키로상자,중,24983.5555555555,30483.2222222222,43018.6666666666,47060.3333333333,68743.6296296296
201812하순,24210,홍고추,10키로상자,상,38844.1111111111,42591.3333333333,56808.0,58662.1111111111,84694.2962962963
201812하순,24210,홍고추,10키로상자,하,13805.8888888888,18498.4444444444,24619.5555555555,28659.4444444444,34975.4814814814
201901상순,15200,감자,20키로상자,하,16306.4285714285,15804.4444444444,17953.25,0.0,0.0
201901상순,15200,감자,20키로상자,중,31787.7142857142,31334.2222222222,31236.75,0.0,0.0
201901상순,15200,감자,20키로상자,상,45757.4285714285,47341.0,40179.0,0.0,0.0
201901상순,15200,감자,20키로상자,특,60669.5714285714,60257.0,47421.75,0.0,0.0
201901상순,15203,감자 대지,20키로상자,상,49275.7142857142,49448.4444444444,0.0,51219.8571428571,47367.7116402116
201901상순,15203,감자 대지,20키로상자,중,39126.1428571428,40200.6666666666,0.0,35185.2857142857,27008.6666666666
201901상순,15203,감자 대지,20키로상자,특,53904.4285714285,53730.1111111111,0.0,60523.8571428571,54914.619047619
201901상순,15203,감자 대지,20키로상자,하,19074.7142857142,18373.2222222222,0.0,16557.1428571428,11746.6296296296
201901상순,15205,감자 수미,20키로상자,특,61362.7142857142,57902.0,45973.375,61074.1428571428,41354.7658730158
201901상순,15205,감자 수미,20키로상자,하,15607.2857142857,14676.2222222222,17921.875,16115.2857142857,11185.9523809523
201901상순,15205,감자 수미,20키로상자,중,29532.8571428571,28418.0,30658.375,32111.8571428571,20430.0449735449
201901상순,15250,감자 수입,23키로상자,상,34592.4285714285,34707.6666666666,31682.0,0.0,0.0
201901상순,24505,깐쪽파,10키로상자,하,23947.4285714285,19948.0,19937.75,36638.2857142857,35104.6164021164
201901상순,24505,깐쪽파,10키로상자,특,59808.5714285714,58315.0,56227.875,64458.2857142857,72253.0899470899
201901상순,24505,깐쪽파,10키로상자,상,43589.8571428571,42916.7777777777,42779.125,54539.8571428571,60287.8412698412
201901상순,24505,깐쪽파,10키로상자,중,30680.2857142857,29868.2222222222,31385.875,45630.5714285714,47565.3941798941
201901상순,24202,꽈리고추,4키로상자,상,19538.2857142857,22697.1111111111,16294.875,27010.0,25935.5138888888
201901상순,24202,꽈리고추,4키로상자,중,17178.5714285714,20025.5555555555,14264.5,24359.7142857142,23191.238095238
201901상순,24202,꽈리고추,4키로상자,특,23439.8571428571,25649.8888888888,20056.875,29987.0,29332.2777777777
201901상순,24202,꽈리고추,4키로상자,하,14862.5714285714,17351.8888888888,12003.875,21259.8571428571,18987.7857142857
201901상순,24501,대파(일반),1키로단,중,1218.85714285714,1047.33333333333,1518.75,1408.14285714285,1282.25132275132
201901상순,24501,대파(일반),1키로단,하,1051.71428571428,732.333333333333,1289.0,1269.71428571428,1144.04365079365
201901상순,24501,대파(일반),1키로단,특,2052.42857142857,2023.88888888888,2288.625,1969.28571428571,1790.41005291005
201901상순,23100,무,20키로상자,특,8649.0,8491.44444444444,8628.0,10220.2857142857,0.0
201901상순,23100,무,20키로상자,하,5372.71428571428,4948.44444444444,4482.875,6561.71428571428,0.0
201901상순,23100,무,20키로상자,중,6871.85714285714,6461.33333333333,5959.25,8294.71428571428,0.0
201901상순,41201,배 신고,7.5키로상자,중,38055.0,0.0,0.0,0.0,0.0
201901상순,41201,배 신고,7.5키로상자,상,43327.0,0.0,0.0,0.0,0.0
201901상순,41201,배 신고,15키로상자,하,23126.2857142857,17776.7777777777,17883.375,15339.5714285714,16056.4761904761
201901상순,41201,배 신고,15키로상자,특,69439.7142857142,53295.0,58049.625,38773.0,45605.1746031745
201901상순,41201,배 신고,15키로상자,중,33909.4285714285,29285.7777777777,28950.5,20856.4285714285,23906.1825396825
201901상순,41201,배 신고,15키로상자,상,48605.2857142857,39829.5555555555,39695.875,27474.1428571428,33576.9365079365
201901상순,41201,배 신고,7.5키로상자,하,31500.0,0.0,0.0,0.0,0.0
201901상순,41201,배 신고,7.5키로상자,특,45000.0,0.0,0.0,0.0,0.0
201901상순,21100,배추,10키로망대,하,1487.42857142857,1670.33333333333,1746.25,2845.0,2494.19444444444
201901상순,21100,배추,10키로망대,중,2292.28571428571,2527.11111111111,2845.875,4349.42857142857,3770.3373015873
201901상순,21100,배추,10키로망대,특,3512.57142857142,3770.55555555555,5255.875,5886.85714285714,5340.59126984126
201901상순,21106,봄동배추,15키로상자,하,9937.42857142857,9495.22222222222,13621.0,11115.2857142857,0.0
201901상순,21106,봄동배추,15키로상자,중,13646.4285714285,12465.2222222222,17052.25,15130.1428571428,0.0
201901상순,21106,봄동배추,15키로상자,상,19378.5714285714,17408.8888888888,19574.125,20367.8571428571,0.0
201901상순,41129,사과 로얄부사,10키로상자,중,25283.5714285714,23149.4444444444,25153.75,20053.5,0.0
201901상순,41129,사과 로얄부사,10키로상자,특,52058.5714285714,42866.0,44404.125,40415.3333333333,0.0
201901상순,41129,사과 로얄부사,10키로상자,하,17123.7142857142,13984.1111111111,16014.125,13023.1666666666,0.0
201901상순,41129,사과 로얄부사,10키로상자,상,33895.5714285714,33328.6666666666,33536.625,29785.5,0.0
201901상순,41130,사과 미시마,10키로상자,중,24456.5714285714,20443.1111111111,19757.625,22514.7142857142,0.0
201901상순,41130,사과 미시마,10키로상자,하,15788.8571428571,11791.2222222222,12627.625,12782.5714285714,0.0
201901상순,41130,사과 미시마,10키로상자,특,53811.8571428571,45567.3333333333,40482.875,44597.4285714285,0.0
201901상순,41130,사과 미시마,10키로상자,상,35405.8571428571,31238.3333333333,28692.0,31845.5714285714,0.0
201901상순,41131,사과 미얀마,10키로상자,상,30558.1428571428,27163.7777777777,29188.25,26295.4285714285,0.0
201901상순,41131,사과 미얀마,10키로상자,중,22027.2857142857,18728.3333333333,19143.5,19263.1428571428,0.0
201901상순,41131,사과 미얀마,10키로상자,특,43517.5714285714,34651.5555555555,38407.875,32063.2857142857,0.0
201901상순,41131,사과 미얀마,10키로상자,하,15048.2857142857,11615.4444444444,11243.5,12826.4285714285,0.0
201901상순,41105,사과 부사,10키로상자,특,47479.4285714285,43891.6666666666,41907.375,39962.8571428571,0.0
201901상순,41105,사과 부사,10키로상자,중,21240.5714285714,16661.8888888888,17479.375,18897.2857142857,0.0
201901상순,41105,사과 부사,10키로상자,상,31907.1428571428,27444.0,28359.375,27434.8571428571,0.0
201901상순,41105,사과 부사,10키로상자,하,12303.1428571428,9654.55555555555,10188.0,10980.1428571428,0.0
201901상순,21408,상추 포기찹,4키로상자,하,6626.57142857142,5947.44444444444,4313.5,13819.2857142857,11842.3035714285
201901상순,21408,상추 포기찹,4키로상자,상,12571.1428571428,12902.2222222222,9338.875,22477.5714285714,20184.4404761904
201901상순,21408,상추 포기찹,4키로상자,중,9449.85714285714,9639.33333333333,6980.75,17556.4285714285,15855.4067460317
201901상순,21110,쌈배추,1키로상자,하,2555.0,2543.22222222222,2955.625,0.0,0.0
201901상순,21110,쌈배추,1키로상자,특,4390.28571428571,4184.55555555555,4526.5,0.0,0.0
201901상순,21110,쌈배추,1키로상자,중,3394.0,3292.44444444444,3875.125,0.0,0.0
201901상순,21110,쌈배추,1키로상자,상,3991.85714285714,3841.11111111111,4305.25,0.0,0.0
201901상순,21110,쌈배추,8키로상자,하,4501.28571428571,3124.66666666666,4325.125,5314.28571428571,0.0
201901상순,21110,쌈배추,8키로상자,특,9000.0,6576.33333333333,8151.75,15542.1428571428,0.0
201901상순,21110,쌈배추,8키로상자,상,8237.42857142857,5615.22222222222,7265.875,12351.4285714285,0.0
201901상순,21110,쌈배추,8키로상자,중,7078.71428571428,4282.11111111111,5978.375,7693.14285714285,0.0
201901상순,21111,알배기배추,8키로상자,중,6435.14285714285,5248.55555555555,7628.5,7494.0,6691.45833333333
201901상순,21111,알배기배추,8키로상자,상,9609.14285714285,8748.44444444444,9390.75,10834.4285714285,9865.67063492063
201901상순,21111,알배기배추,8키로상자,특,13798.7142857142,12442.6666666666,11900.125,14751.1428571428,13316.492063492
201901상순,21111,알배기배추,8키로상자,하,4297.85714285714,2600.66666666666,5315.0,4795.57142857142,4024.31547619047
201901상순,24400,양파,12키로,중,5282.57142857142,3905.11111111111,4547.0,11254.5714285714,0.0
201901상순,24400,양파,12키로,특,11514.0,11021.6666666666,11755.75,16150.5714285714,0.0
201901상순,24400,양파,12키로,하,2838.71428571428,2034.0,2745.625,9759.28571428571,0.0
201901상순,24400,양파,15키로,상,11431.7142857142,10538.0,10584.0,17372.4285714285,0.0
201901상순,24400,양파,15키로,중,9645.71428571428,8290.77777777777,8891.75,16344.8571428571,0.0
201901상순,24400,양파,15키로,특,12797.4285714285,12087.7777777777,12094.0,18369.1428571428,0.0
